"","EntryID.uniprot","Symbol","Synonym","Reviewed","EntryName","ProteinName","Keywords","Location","AntibodyName"
"15544","Q8R3W5","Tsen15","Sen15","reviewed","SEN15_MOUSE","tRNA-splicing endonuclease subunit Sen15 (tRNA-intron endonuclease Sen15)","mRNA processing;Nucleus;Phosphoprotein;Reference proteome;tRNA processing","SUBCELLULAR LOCATION: Nucleus {ECO:0000305}. Nucleus, nucleolus {ECO:0000305}. Note=May be transiently localized in the nucleolus. {ECO:0000305}.",NA
"15545","Q6P7W5","Tsen2","Sen2","reviewed","SEN2_MOUSE","tRNA-splicing endonuclease subunit Sen2 (EC 4.6.1.16) (tRNA-intron endonuclease Sen2)","Lyase;mRNA processing;Nucleus;Phosphoprotein;Reference proteome;tRNA processing","SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Nucleus, nucleolus {ECO:0000250}. Note=May be transiently localized in the nucleolus. {ECO:0000250}.",NA
"15546","Q8BMZ5","Tsen34","Leng5 Sen34","reviewed","SEN34_MOUSE","tRNA-splicing endonuclease subunit Sen34 (EC 4.6.1.16) (Leukocyte receptor cluster member 5 homolog) (tRNA-intron endonuclease Sen34)","Alternative splicing;Lyase;mRNA processing;Nucleus;Reference proteome;tRNA processing","SUBCELLULAR LOCATION: Nucleus {ECO:0000250}. Nucleus, nucleolus {ECO:0000250}. Note=May be transiently localized in the nucleolus. {ECO:0000250}.",NA
"15547","Q8C2A2","Tsen54","Sen54","reviewed","SEN54_MOUSE","tRNA-splicing endonuclease subunit Sen54 (tRNA-intron endonuclease Sen54)","Acetylation;Alternative splicing;mRNA processing;Nucleus;Phosphoprotein;Reference proteome;tRNA processing","SUBCELLULAR LOCATION: Nucleus {ECO:0000305}. Nucleus, nucleolus {ECO:0000305}. Note=May be transiently localized in the nucleolus. {ECO:0000305}.",NA
"15548","Q9CZR8","Tsfm",NA,"reviewed","EFTS_MOUSE","Elongation factor Ts, mitochondrial (EF-Ts) (EF-TsMt)","Elongation factor;Mitochondrion;Phosphoprotein;Protein biosynthesis;Reference proteome;Transit peptide","SUBCELLULAR LOCATION: Mitochondrion {ECO:0000255|HAMAP-Rule:MF_03135}.",NA
"15549","Q61187","Tsg101",NA,"reviewed","TS101_MOUSE","Tumor susceptibility gene 101 protein (ESCRT-I complex subunit TSG101)","Acetylation;Cell cycle;Cell division;Coiled coil;Cytoplasm;Cytoskeleton;Endosome;Growth regulation;Host-virus interaction;Membrane;Nucleus;Phosphoprotein;Protein transport;Reference proteome;Transport;Ubl conjugation","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q99816}. Early endosome membrane {ECO:0000250|UniProtKB:Q99816}; Peripheral membrane protein {ECO:0000250|UniProtKB:Q99816}; Cytoplasmic side {ECO:0000250|UniProtKB:Q99816}. Late endosome membrane {ECO:0000250|UniProtKB:Q99816}; Peripheral membrane protein {ECO:0000250|UniProtKB:Q99816}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome {ECO:0000250|UniProtKB:Q99816}. Midbody, Midbody ring {ECO:0000250|UniProtKB:Q99816}. Nucleus {ECO:0000250|UniProtKB:Q99816}. Note=Mainly cytoplasmic. Membrane-associated when active and soluble when inactive. Nuclear localization is cell cycle-dependent. Interaction with CEP55 is required for localization to the midbody during cytokinesis. {ECO:0000250|UniProtKB:Q99816}.",NA
"15550","Q6NY15","Tsga10",NA,"reviewed","TSG10_MOUSE","Testis-specific gene 10 protein","Alternative splicing;Cytoplasm;Cytoskeleton;Direct protein sequencing;Phosphoprotein;Reference proteome","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250|UniProtKB:Q9Z220}. Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole {ECO:0000250|UniProtKB:Q9BZW7}. Note=In mature spermatozoa, localizes to the centriole and midpiece (By similarity). The 27-kDa peptide associates with the fibrous sheath in mature spermatozoa and localizes to the principal piece of sperm tail, while the 55-kDa peptide localizes to the midpiece (PubMed:16643851, PubMed:16777103). Detected in the cytoplasm of almost all spermatogonial cells within the seminiferous tubules (By similarity). {ECO:0000250|UniProtKB:Q9BZW7, ECO:0000250|UniProtKB:Q9Z220, ECO:0000269|PubMed:16643851, ECO:0000269|PubMed:16777103}.",NA
"15551","Q9DA17","Tsga13",NA,"reviewed","TSG13_MOUSE","Testis-specific gene 13 protein","Reference proteome",NA,NA
"15552","Q9JJL0","Tsga8","Halapx","reviewed","TSGA8_MOUSE","Testis-specific gene A8 protein (Haploid-specific alanine-rich acidic protein located on chromosome X) (Halap-x)","Cytoplasm;Nucleus;Reference proteome;Repeat","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000269|PubMed:10993819}. Nucleus, nucleoplasm {ECO:0000269|PubMed:10993819}. Note=Strongly expressed in the nucleus of round spermatids. As spermatids mature, nuclear expression declines and cytoplasmic expression increases. Elongating spermatids have mainly cytoplasmic expression. {ECO:0000269|PubMed:10993819}.",NA
"15553","P12656","Tshb",NA,"reviewed","TSHB_MOUSE","Thyrotropin subunit beta (Thyroid-stimulating hormone subunit beta) (TSH-B) (TSH-beta) (Thyrotropin beta chain)","Disulfide bond;Glycoprotein;Hormone;Reference proteome;Secreted;Signal","SUBCELLULAR LOCATION: Secreted.",NA
"15554","P47750","Tshr",NA,"reviewed","TSHR_MOUSE","Thyrotropin receptor (Thyroid-stimulating hormone receptor) (TSH-R)","Cell membrane;Disease variant;Disulfide bond;G-protein coupled receptor;Glycoprotein;Leucine-rich repeat;Membrane;Receptor;Reference proteome;Repeat;Signal;Sulfation;Transducer;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:P16473}; Multi-pass membrane protein {ECO:0000250|UniProtKB:P16473}. Basolateral cell membrane {ECO:0000250|UniProtKB:P16473}; Multi-pass membrane protein {ECO:0000250|UniProtKB:P16473}.",NA
"15555","Q5DTH5","Tshz1","Kiaa4206 Sdccag33 Tsh1","reviewed","TSH1_MOUSE","Teashirt homolog 1 (Serologically defined colon cancer antigen 3 homolog)","Developmental protein;DNA-binding;Homeobox;Metal-binding;Nucleus;Phosphoprotein;Reference proteome;Repeat;Repressor;Transcription;Transcription regulation;Zinc;Zinc-finger","SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.",NA
"15556","Q68FE9","Tshz2","Kiaa4248 Sdccag33l Tsh2 Zfp218 Znf218","reviewed","TSH2_MOUSE","Teashirt homolog 2 (SDCCAG33-like protein) (Zinc finger protein 218)","Coiled coil;Developmental protein;DNA-binding;Homeobox;Isopeptide bond;Metal-binding;Nucleus;Phosphoprotein;Reference proteome;Repeat;Repressor;Transcription;Transcription regulation;Ubl conjugation;Zinc;Zinc-finger","SUBCELLULAR LOCATION: Nucleus {ECO:0000305}.",NA
"15557","Q8CGV9","Tshz3","Kiaa1474 Tsh3 Zfp537 Znf537","reviewed","TSH3_MOUSE","Teashirt homolog 3 (Zinc finger protein 537)","Cell projection;Coiled coil;Developmental protein;DNA-binding;Homeobox;Metal-binding;Nucleus;Phosphoprotein;Reference proteome;Repeat;Repressor;Transcription;Transcription regulation;Zinc;Zinc-finger","SUBCELLULAR LOCATION: Nucleus {ECO:0000255|PROSITE-ProRule:PRU00108}. Cell projection, growth cone {ECO:0000250}. Note=Colocalizes with APBB1 in the nucleus. Colocalizes with APBB1 in axonal growth cone (By similarity). {ECO:0000250}.",NA
"15558","O54887","Tsks","Stk22s1","reviewed","TSKS_MOUSE","Testis-specific serine kinase substrate (Testis-specific kinase substrate) (STK22 substrate 1)","Cytoplasm;Cytoplasmic vesicle;Cytoskeleton;Phosphoprotein;Reference proteome","SUBCELLULAR LOCATION: Cytoplasm, cytoskeleton, microtubule organizing center, centrosome, centriole. Cytoplasmic vesicle, secretory vesicle, acrosome. Note=Concentrates in spermatid centrioles during flagellogenesis. Associates with acrosomal vesicle in sperm. In elongating spermatids, accumulates in a ring-shaped structure originating from the chromatoid body.",NA
"15559","Q8CBR6","Tsku","Lrrc54 Tsk","reviewed","TSK_MOUSE","Tsukushi (Leucine-rich repeat-containing protein 54)","Developmental protein;Glycoprotein;Leucine-rich repeat;Neurogenesis;Reference proteome;Repeat;Secreted;Signal","SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:30595550, ECO:0000269|PubMed:31391339, ECO:0000269|PubMed:31535079, ECO:0000269|PubMed:31767170}.",NA
"15560","Q9JIE6","Tslp",NA,"reviewed","TSLP_MOUSE","Thymic stromal lymphopoietin (Thymic stroma-derived lymphopoietin)","3D-structure;Cytokine;Disulfide bond;Glycoprotein;Reference proteome;Secreted;Signal","SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:10974033}.",NA
"15561","Q62348","Tsn",NA,"reviewed","TSN_MOUSE","Translin (EC 3.1.-.-) (Component 3 of promoter of RISC) (C3PO) (Testis/brain RNA-binding protein) (TB-RBP)","3D-structure;Acetylation;Cytoplasm;DNA-binding;Endonuclease;Hydrolase;Nuclease;Nucleus;Phosphoprotein;Reference proteome;RNA-binding","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Nucleus.",NA
"15562","Q9QZE7","Tsnax","Trax","reviewed","TSNAX_MOUSE","Translin-associated protein X (Translin-associated factor X)","Cytoplasm;Developmental protein;Differentiation;DNA-binding;Golgi apparatus;Isopeptide bond;Magnesium;Metal-binding;Nucleus;Reference proteome;Spermatogenesis;Ubl conjugation","SUBCELLULAR LOCATION: Cytoplasm, perinuclear region {ECO:0000250}. Golgi apparatus {ECO:0000269|PubMed:15314092}. Nucleus {ECO:0000250}. Note=Expressed in the cytoplasm in the presence of TSN (By similarity). Accumulate in the Golgi complex of mid-late pachytene spermatocytes. {ECO:0000250}.",NA
"15563","Q99P25","Tsnaxip1","Txi1","reviewed","TXIP1_MOUSE","Translin-associated factor X-interacting protein 1 (Trax-interacting protein 1)","Coiled coil;Cytoplasm;Developmental protein;Differentiation;Reference proteome;Spermatogenesis","SUBCELLULAR LOCATION: Cytoplasm, perinuclear region {ECO:0000269|PubMed:12036294}.",NA
"15564","Q99J59","Tspan1",NA,"reviewed","TSN1_MOUSE","Tetraspanin-1 (Tspan-1)","Glycoprotein;Lysosome;Membrane;Reference proteome;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Lysosome membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.",NA
"15565","Q8VCF5","Tspan10","Ocsp","reviewed","TSN10_MOUSE","Tetraspanin-10 (Tspan-10) (Oculospanin)","Glycoprotein;Membrane;Reference proteome;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.",NA
"15566","Q9D1D1","Tspan11",NA,"reviewed","TSN11_MOUSE","Tetraspanin-11 (Tspan-11)","Glycoprotein;Membrane;Reference proteome;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.",NA
"15567","Q8BKT6","Tspan12","Tm4sf12","reviewed","TSN12_MOUSE","Tetraspanin-12 (Tspan-12) (Transmembrane 4 superfamily member 12)","Alternative splicing;Angiogenesis;Cell membrane;Lipoprotein;Membrane;Palmitate;Reference proteome;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Cell membrane {ECO:0000305|PubMed:19837033}; Multi-pass membrane protein {ECO:0000305|PubMed:19837033}.",NA
"15568","Q9D8C2","Tspan13","Tm4sf13","reviewed","TSN13_MOUSE","Tetraspanin-13 (Tspan-13) (Transmembrane 4 superfamily member 13)","Glycoprotein;Membrane;Phosphoprotein;Reference proteome;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.",NA
"15569","Q8QZY6","Tspan14","D14Ertd226e Tm4sf14","reviewed","TSN14_MOUSE","Tetraspanin-14 (Tspan-14) (Transmembrane 4 superfamily member 14)","Cell membrane;Direct protein sequencing;Glycoprotein;Membrane;Reference proteome;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:Q8NG11}; Multi-pass membrane protein {ECO:0000305}.",NA
"15570","F7BWT7","Tspan15",NA,"reviewed","TSN15_MOUSE","Tetraspanin-15 (Tspan-15) (Transmembrane 4 superfamily member 15)","Alternative splicing;Cell membrane;Endosome;Glycoprotein;Membrane;Reference proteome;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:30463011}; Multi-pass membrane protein {ECO:0000305}. Late endosome membrane {ECO:0000250|UniProtKB:O95858}.",NA
"15571","Q9D7W4","Tspan17","Fbxo23 Tm4sf17","reviewed","TSN17_MOUSE","Tetraspanin-17 (Tspan-17) (F-box only protein 23) (Tetraspan protein SB134) (Transmembrane 4 superfamily member 17)","Glycoprotein;Membrane;Reference proteome;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.",NA
"15572","Q80WR1","Tspan18",NA,"reviewed","TSN18_MOUSE","Tetraspanin-18 (Tspan-18)","Glycoprotein;Membrane;Reference proteome;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.",NA
"15573","Q922J6","Tspan2",NA,"reviewed","TSN2_MOUSE","Tetraspanin-2 (Tspan-2)","Direct protein sequencing;Glycoprotein;Membrane;Reference proteome;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.",NA
"15574","Q9QY33","Tspan3","Tm4sf8","reviewed","TSN3_MOUSE","Tetraspanin-3 (Tspan-3) (OSP-associated protein 1) (OAP-1) (Tetraspanin TM4-A) (Transmembrane 4 superfamily member 8)","Glycoprotein;Membrane;Reference proteome;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.",NA
"15575","Q9CQ88","Tspan31","Sas","reviewed","TSN31_MOUSE","Tetraspanin-31 (Tspan-31) (Sarcoma-amplified sequence homolog)","Glycoprotein;Membrane;Reference proteome;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.",NA
"15576","Q9JHH2","Tspan32","Art1 Phemx Tssc6","reviewed","TSN32_MOUSE","Tetraspanin-32 (Tspan-32) (AML1-regulated transmembrane protein 1) (Protein Phemx)","Alternative splicing;Membrane;Reference proteome;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Membrane {ECO:0000305}; Multi-pass membrane protein {ECO:0000305}.",NA
"15577","Q8R3S2","Tspan33","Pen","reviewed","TSN33_MOUSE","Tetraspanin-33 (Tspan-33) (Penumbra) (mPen) (Proerythroblast new membrane)","Alternative splicing;Cell junction;Cell membrane;Cytoplasm;Disulfide bond;Glycoprotein;Membrane;Reference proteome;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Cell membrane {ECO:0000269|PubMed:30463011}; Multi-pass membrane protein {ECO:0000305}. Cell junction, adherens junction {ECO:0000269|PubMed:30463011}. Cytoplasm {ECO:0000269|PubMed:30463011}. Note=Is localized to zonula adherens by PLEKHA7 by a PDZD11-dependent interaction. {ECO:0000269|PubMed:30463011}.",NA
"15578","Q9DCK3","Tspan4","Tm4sf7","reviewed","TSN4_MOUSE","Tetraspanin-4 (Tspan-4) (Transmembrane 4 superfamily member 7)","Glycoprotein;Membrane;Reference proteome;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.",NA
"15579","P62080","Tspan5","Tm4sf9","reviewed","TSN5_MOUSE","Tetraspanin-5 (Tspan-5) (Tetraspan NET-4) (Transmembrane 4 superfamily member 9)","Cell membrane;Glycoprotein;Membrane;Reference proteome;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Cell membrane {ECO:0000250|UniProtKB:P62079}; Multi-pass membrane protein {ECO:0000305}.",NA
"15580","O70401","Tspan6","Tm4sf6","reviewed","TSN6_MOUSE","Tetraspanin-6 (Tspan-6) (Transmembrane 4 superfamily member 6)","Glycoprotein;Membrane;Reference proteome;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.",NA
"15581","Q62283","Tspan7","Mxs1 Tm4sf2","reviewed","TSN7_MOUSE","Tetraspanin-7 (Tspan-7) (Cell surface glycoprotein A15) (PE31) (TALLA homolog) (Transmembrane 4 superfamily member 2) (CD antigen CD231)","Glycoprotein;Membrane;Reference proteome;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Membrane; Multi-pass membrane protein.",NA
"15582","Q8R3G9","Tspan8",NA,"reviewed","TSN8_MOUSE","Tetraspanin-8 (Tspan-8)","Glycoprotein;Membrane;Reference proteome;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}.",NA
"15583","Q8BJU2","Tspan9","Net5","reviewed","TSN9_MOUSE","Tetraspanin-9 (Tspan-9) (Tetraspan NET-5)","Glycoprotein;Membrane;Reference proteome;Transmembrane;Transmembrane helix","SUBCELLULAR LOCATION: Membrane {ECO:0000305|PubMed:18795891}; Multi-pass membrane protein {ECO:0000305|PubMed:18795891}. Note=Colocalizes with GP6 in tetraspanin microdomains on the platelet surface.",NA
"15584","J3S6Y1","Tspear","Tnep1","reviewed","TSEAR_MOUSE","Thrombospondin-type laminin G domain and EAR repeat-containing protein (TSP-EAR)","Alternative splicing;Cell projection;Glycoprotein;Hearing;Reference proteome;Repeat;Secreted;Signal","SUBCELLULAR LOCATION: Secreted {ECO:0000269|PubMed:22678063}. Cell surface {ECO:0000269|PubMed:22678063}. Cell projection, stereocilium {ECO:0000269|PubMed:22678063}. Note=Secreted protein which may bind to the cell surface via a membrane receptor. {ECO:0000269|PubMed:22678063}.",NA
"15585","P50637","Tspo","Bzrp Mbr","reviewed","TSPO_MOUSE","Translocator protein (Mitochondrial benzodiazepine receptor) (PKBS) (Peripheral-type benzodiazepine receptor) (PBR)","3D-structure;Lipid transport;Membrane;Mitochondrion;Receptor;Reference proteome;Transmembrane;Transmembrane helix;Transport","SUBCELLULAR LOCATION: Mitochondrion membrane {ECO:0000250}; Multi-pass membrane protein {ECO:0000250}. Membrane; Multi-pass membrane protein.",NA
"15586","Q9CRZ8","Tspo2","Bzrpl1","reviewed","TSPO2_MOUSE","Translocator protein 2 (Peripheral-type benzodiazepine receptor-like protein 1)","Cell membrane;Endoplasmic reticulum;Membrane;Receptor;Reference proteome;Transmembrane;Transmembrane helix;Transport","SUBCELLULAR LOCATION: Endoplasmic reticulum membrane {ECO:0000269|PubMed:19729679}; Multi-pass membrane protein {ECO:0000269|PubMed:19729679}. Cell membrane {ECO:0000250|UniProtKB:Q5TGU0}; Multi-pass membrane protein. Note=Localizes to the plasma membrane and intracellular membranes in developing and mature erythrocytes. {ECO:0000250|UniProtKB:Q5TGU0}.",NA
"15587","Q7TNF8","Tspoap1","Bzrap1 Kiaa0612 Rbp1","reviewed","RIMB1_MOUSE","Peripheral-type benzodiazepine receptor-associated protein 1 (PRAX-1) (Peripheral benzodiazepine receptor-interacting protein) (PBR-IP) (RIMS-binding protein 1) (RIM-BP1) (TSPO-associated protein 1)","Alternative splicing;Cytoplasm;Mitochondrion;Reference proteome;Repeat;SH3 domain","SUBCELLULAR LOCATION: Cytoplasm {ECO:0000250}. Mitochondrion {ECO:0000250}. Note=Preferentially expressed in the mitochondria in the presence of TSPO. {ECO:0000250}.",NA
"15588","O88852","Tspyl1","Tspyl","reviewed","TSYL1_MOUSE","Testis-specific Y-encoded-like protein 1 (TSPY-like protein 1)","Isopeptide bond;Nucleus;Reference proteome;Ubl conjugation","SUBCELLULAR LOCATION: Nucleus, nucleolus {ECO:0000250|UniProtKB:Q9H0U9}.",NA
"15589","Q7TQI8","Tspyl2","Cinap Dentt DXBwg1396e Tspx","reviewed","TSYL2_MOUSE","Testis-specific Y-encoded-like protein 2 (TSPY-like protein 2) (CASK-interacting nucleosome assembly protein) (Differentially-expressed nucleolar TGF-beta1 target protein)","Cell cycle;Chromatin regulator;Cytoplasm;Isopeptide bond;Nucleus;Phosphoprotein;Reference proteome;Transcription;Transcription regulation;Ubl conjugation","SUBCELLULAR LOCATION: Nucleus. Cytoplasm. Note=Enriched in transcriptionally active regions of chromatin in neurons.",NA
